round,SR,P,Recall,F1,,
363,0.6225895316804407,0.7452316076294278,0.7401894451962111,0.7427019687712152,,
364,0.6236263736263736,0.745578231292517,0.7405405405405405,0.7430508474576271,,
365,0.6246575342465753,0.7459239130434783,0.7408906882591093,0.7433987813134731,,
366,0.6229508196721312,0.7449118046132972,0.7398921832884097,0.742393509127789,,
367,0.6239782016348774,0.7452574525745257,0.7402422611036339,0.7427413909520594,,
368,0.625,0.7456021650879567,0.7405913978494624,0.7430883344571815,,
369,0.6233062330623306,0.7463087248322148,0.7413333333333333,0.7438127090301003,,
370,0.6243243243243243,0.7466487935656837,0.7416777629826897,0.7441549766199065,,
371,0.6226415094339622,0.7466666666666667,0.7417218543046358,0.7441860465116278,,
372,0.6236559139784946,0.7470039946737683,0.7420634920634921,0.7445255474452555,,
373,0.6246648793565683,0.7473404255319149,0.7424042272126816,0.7448641484426773,,
374,0.6229946524064172,0.7490144546649146,0.7441253263707572,0.7465618860510805,,
375,0.624,0.7493438320209974,0.7444589308996089,0.7468933943754089,,
376,0.625,0.7496723460026212,0.7447916666666666,0.7472240365774004,,
377,0.623342175066313,0.7493506493506493,0.7445161290322581,0.7469255663430421,,
378,0.6216931216931217,0.748062015503876,0.7432605905006419,0.7456535737282679,,
379,0.6200527704485488,0.7461538461538462,0.7414012738853503,0.7437699680511183,,
380,0.6210526315789474,0.7464788732394366,0.7417302798982188,0.7440970006381621,,
381,0.6220472440944882,0.7468030690537084,0.7420584498094028,0.7444231994901211,,
382,0.6230366492146597,0.7477707006369426,0.7430379746835443,0.7453968253968254,,
383,0.6214099216710183,0.7468193384223919,0.7420986093552465,0.7444514901712113,,
384,0.6197916666666666,0.7458703939008895,0.7411616161616161,0.7435085497150096,,
385,0.6207792207792208,0.7461928934010152,0.7414880201765448,0.7438330170777989,,
386,0.6191709844559585,0.7474874371859297,0.7428214731585518,0.7451471509079524,,
387,0.6201550387596899,0.7478042659974906,0.743142144638404,0.7454659161976236,,
388,0.6211340206185567,0.7481203007518797,0.7434620174346201,0.74578388507183,,
389,0.622107969151671,0.7484355444305382,0.7437810945273632,0.7461010605115409,,
390,0.6230769230769231,0.74875,0.7440993788819876,0.7464174454828661,,
391,0.6240409207161125,0.7496886674968867,0.745049504950495,0.7473618870266916,,
392,0.625,0.75,0.7453646477132262,0.7476751394916306,,
393,0.6234096692111959,0.7490774907749077,0.7435897435897436,0.7463235294117648,,
394,0.6218274111675127,0.7481572481572482,0.7426829268292683,0.7454100367197063,,
395,0.6227848101265823,0.7484662576687117,0.7429963459196103,0.7457212713936432,,
396,0.6237373737373737,0.7487745098039216,0.7433090024330901,0.7460317460317462,,
397,0.6246851385390428,0.7490820073439413,0.7436208991494532,0.746341463414634,,
398,0.6256281407035176,0.7493887530562348,0.7439320388349514,0.7466504263093788,,
399,0.6265664160401002,0.7496947496947497,0.7442424242424243,0.7469586374695865,,
400,0.625,0.7493917274939172,0.7439613526570048,0.7466666666666667,,
401,0.6234413965087282,0.748792270531401,0.7434052757793765,0.7460890493381468,,
402,0.6218905472636815,0.7478890229191797,0.7425149700598802,0.7451923076923076,,
403,0.6228287841191067,0.7481927710843373,0.742822966507177,0.7454981992797118,,
404,0.6237623762376238,0.7484957882069796,0.7431302270011948,0.7458033573141487,,
405,0.6246913580246913,0.7487980769230769,0.7434367541766109,0.7461077844311377,,
406,0.625615763546798,0.7490996398559424,0.7437425506555423,0.7464114832535885,,
407,0.6265356265356266,0.749400479616307,0.7440476190476191,0.7467144563918758,,
408,0.6274509803921569,0.7497005988023953,0.7443519619500595,0.7470167064439142,,
409,0.6259168704156479,0.7514792899408284,0.7461809635722679,0.7488207547169811,,
410,0.624390243902439,0.7505910165484634,0.7453051643192489,0.7479387514723204,,
411,0.6253041362530414,0.7508854781582054,0.7456037514654161,0.748235294117647,,
412,0.6237864077669902,0.75,0.7447306791569087,0.7473560517038779,,
413,0.6222760290556901,0.750291715285881,0.7450753186558516,0.7476744186046512,,
414,0.6207729468599034,0.7508690614136733,0.7456846950517837,0.7482678983833718,,
415,0.6216867469879518,0.7511574074074074,0.7459770114942529,0.748558246828143,,
416,0.6225961538461539,0.7514450867052023,0.746268656716418,0.748847926267281,,
417,0.6235011990407674,0.7517321016166282,0.7465596330275229,0.7491369390103567,,
418,0.6220095693779905,0.7511520737327189,0.7459954233409611,0.748564867967853,,
419,0.6205250596658711,0.7502876869965478,0.7451428571428571,0.7477064220183487,,
420,0.6190476190476191,0.7494252873563219,0.7442922374429224,0.7468499427262314,,
421,0.6199524940617577,0.7497129735935706,0.7445838084378563,0.7471395881006864,,
422,0.6208530805687204,0.75,0.744874715261959,0.7474285714285713,,
423,0.6217494089834515,0.7502863688430699,0.745164960182025,0.7477168949771691,,
424,0.6226415094339622,0.7505720823798627,0.7454545454545455,0.7480045610034208,,
425,0.6211764705882353,0.7497142857142857,0.7446083995459705,0.7471526195899773,,
426,0.6197183098591549,0.7505668934240363,0.7454954954954955,0.7480225988700564,,
427,0.6206088992974239,0.7508493771234428,0.7457817772778402,0.7483069977426636,,
428,0.6214953271028038,0.751131221719457,0.7460674157303371,0.7485907553551296,,
429,0.6223776223776224,0.751412429378531,0.7463524130190797,0.7488738738738739,,
430,0.6209302325581395,0.7505643340857788,0.7455156950672646,0.7480314960629921,,
431,0.6218097447795824,0.7508455467869222,0.7458006718924972,0.7483146067415731,,
432,0.6226851851851852,0.7511261261261262,0.7460850111856824,0.7485970819304153,,
433,0.6212471131639723,0.750281214848144,0.7452513966480447,0.7477578475336324,,
434,0.6221198156682027,0.750561797752809,0.7455357142857143,0.748040313549832,,
435,0.6206896551724138,0.7497194163860831,0.7447045707915273,0.7472035794183445,,
436,0.6192660550458715,0.7505567928730512,0.745575221238938,0.7480577136514984,,
437,0.620137299771167,0.7508342602892102,0.7458563535911602,0.7483370288248336,,
438,0.6187214611872146,0.75,0.7450331125827815,0.7475083056478404,,
439,0.6195899772209568,0.7502774694783574,0.7453142227122381,0.747787610619469,,
440,0.6204545454545455,0.7522026431718062,0.7472647702407003,0.7497255762897913,,
441,0.6213151927437641,0.7524752475247525,0.7475409836065574,0.75,,
442,0.6199095022624435,0.7516483516483516,0.7467248908296943,0.7491785323110624,,
443,0.6207674943566591,0.75192096597146,0.7470010905125409,0.74945295404814,,
444,0.6216216216216216,0.7521929824561403,0.7472766884531591,0.7497267759562841,,
445,0.6224719101123596,0.7524644030668127,0.7475516866158868,0.7499999999999999,,
446,0.6233183856502242,0.7527352297592997,0.7478260869565218,0.7502726281352236,,
447,0.6219239373601789,0.7532467532467533,0.7483870967741936,0.7508090614886731,,
448,0.6205357142857143,0.7524324324324324,0.7475832438238453,0.75,,
449,0.6191536748329621,0.7529538131041891,0.7481323372465315,0.7505353319057816,,
450,0.62,0.7532188841201717,0.7484008528784648,0.7508021390374331,,
451,0.6186252771618626,0.752411575562701,0.7476038338658147,0.7499999999999999,,
452,0.6194690265486725,0.7526766595289079,0.747872340425532,0.7502668089647813,,
453,0.6181015452538632,0.7518716577540107,0.7470775770456961,0.7494669509594882,,
454,0.6167400881057269,0.7510638297872341,0.7463002114164905,0.7486744432661718,,
455,0.6153846153846154,0.7513227513227513,0.7465825446898002,0.7489451476793249,,
456,0.6162280701754386,0.7515856236786469,0.7468487394957983,0.7492096944151738,,
457,0.6170678336980306,0.7518479408658922,0.7471143756558237,0.7494736842105263,,
458,0.6179039301310044,0.7521097046413502,0.7473794549266247,0.7497371188222923,,
459,0.6187363834422658,0.7523709167544784,0.7476439790575916,0.75,,
460,0.6195652173913043,0.7526315789473684,0.747907949790795,0.7502623294858343,,
461,0.6203904555314533,0.7528916929547844,0.7481713688610241,0.7505241090146751,,
462,0.6212121212121212,0.7531512605042017,0.7484342379958246,0.7507853403141362,,
463,0.6220302375809935,0.7534102833158447,0.748696558915537,0.7510460251046025,,
464,0.6228448275862069,0.7536687631027253,0.7489583333333333,0.7513061650992685,,
465,0.6236559139784946,0.7539267015706806,0.7492195629552549,0.7515657620041755,,
466,0.6223175965665236,0.753125,0.7484472049689441,0.7507788161993769,,
467,0.6209850107066381,0.7523413111342352,0.7476732161323681,0.7499999999999999,,
468,0.6217948717948718,0.7525987525987526,0.7479338842975206,0.750259067357513,,
469,0.6204690831556503,0.7510373443983402,0.7463917525773196,0.7487073422957601,,
470,0.6212765957446809,0.7512953367875648,0.7466529351184346,0.7489669421487603,,
471,0.6220806794055201,0.7523219814241486,0.7476923076923077,0.75,,
472,0.6228813559322034,0.7525773195876289,0.7479508196721312,0.7502569373072969,,
473,0.6236786469344608,0.752832131822863,0.7482088024564995,0.7505133470225872,,
474,0.6223628691983122,0.7520576131687243,0.7474437627811861,0.7497435897435898,,
475,0.6210526315789474,0.7512846865364851,0.7466802860061287,0.7489754098360655,,
476,0.6218487394957983,0.7520491803278688,0.7474541751527495,0.7497446373850869,,
477,0.6205450733752621,0.751269035532995,0.7467204843592331,0.7489878542510123,,
478,0.6213389121338913,0.7515212981744422,0.7469758064516129,0.749241658240647,,
479,0.6221294363256785,0.7537688442211056,0.7492507492507493,0.7515030060120241,,
480,0.6229166666666667,0.7542627883650953,0.7497507477567298,0.7519999999999999,,
481,0.6216216216216216,0.753,0.7485089463220675,0.7507477567298104,,
482,0.6224066390041494,0.7532467532467533,0.7487586891757696,0.750996015936255,,
483,0.6231884057971014,0.7534930139720559,0.7490079365079365,0.7512437810945274,,
484,0.6239669421487604,0.7537387836490529,0.7492566897918731,0.7514910536779325,,
485,0.622680412371134,0.7524752475247525,0.7480314960629921,0.7502467917077987,,
486,0.6234567901234568,0.7527200791295747,0.7482792527040315,0.7504930966469429,,
487,0.6242299794661191,0.7529644268774703,0.7485265225933202,0.7507389162561576,,
488,0.625,0.7532082922013821,0.7487733071638861,0.7509842519685039,,
489,0.6257668711656442,0.7534516765285996,0.7490196078431373,0.7512291052114061,,
490,0.6265306122448979,0.7536945812807881,0.7492654260528894,0.7514734774066798,,
491,0.6252545824847251,0.7529527559055118,0.7485322896281801,0.7507360157016683,,
492,0.6239837398373984,0.7522123893805309,0.7478005865102639,0.75,,
493,0.6227180527383367,0.7519607843137255,0.7468354430379747,0.7493893502686859,,
494,0.6234817813765182,0.752203721841332,0.7470817120622568,0.7496339677891655,,
495,0.6242424242424243,0.7524461839530333,0.7473275024295433,0.749878108239883,,
496,0.625,0.7526881720430108,0.7475728155339806,0.7501217730150999,,
497,0.6237424547283702,0.751953125,0.7468477206595538,0.7493917274939172,,
498,0.6224899598393574,0.751219512195122,0.7461240310077519,0.7486631016042781,,
499,0.6212424849699398,0.7526570048309179,0.7476007677543186,0.7501203659123736,,
500,0.62,0.7519305019305019,0.7468839884947267,0.7493987493987493,,
501,0.6207584830339321,0.7521697203471552,0.7471264367816092,0.7496395963479097,,
502,0.6215139442231076,0.7528846153846154,0.7478510028653295,0.7503593675131769,,
503,0.6222664015904572,0.7531219980787704,0.7480916030534351,0.7505983724269986,,
504,0.621031746031746,0.7523992322456814,0.7473784556720686,0.7498804399808704,,
505,0.6217821782178218,0.7526366251198466,0.7476190476190476,0.7501194457716197,,
506,0.6205533596837944,0.7526165556612749,0.7476370510396976,0.7501185395922239,,
507,0.6193293885601578,0.7519011406844106,0.7469310670443815,0.749407863571767,,
508,0.6200787401574803,0.7528409090909091,0.7478833490122295,0.7503539405379895,,
509,0.618860510805501,0.7521286660359509,0.7471804511278195,0.7496463932107496,,
510,0.6196078431372549,0.7523629489603024,0.7474178403755869,0.7498822421102214,,
511,0.6183953033268101,0.7523452157598499,0.7474370922646785,0.7498831229546518,,
512,0.619140625,0.7525773195876289,0.7476722532588455,0.7501167678654834,,
513,0.6179337231968811,0.7530288909599254,0.7481481481481481,0.7505805852299118,,
514,0.6167315175097277,0.7523277467411545,0.7474560592044404,0.7498839907192575,,
515,0.6155339805825243,0.7516279069767442,0.7467652495378928,0.7491886879925823,,
516,0.6143410852713178,0.7509293680297398,0.7460757156048015,0.748494673459935,,
517,0.6150870406189555,0.7511606313834726,0.746309963099631,0.7487274409995374,,
518,0.6158301158301158,0.75139146567718,0.7465437788018433,0.7489597780859916,,
519,0.6146435452793835,0.7506950880444856,0.7458563535911602,0.7482678983833717,,
520,0.6153846153846154,0.7509259259259259,0.7460901563937442,0.7485002307337333,,
521,0.6161228406909789,0.7525298988040479,0.7477148080438757,0.7501146263182027,,
522,0.6149425287356322,0.7518315018315018,0.7470427661510464,0.7494294842537654,,
523,0.615678776290631,0.7520585544373285,0.7472727272727273,0.749658002735978,,
524,0.6164122137404581,0.7522851919561243,0.7475022706630337,0.7498861047835991,,
525,0.6171428571428571,0.7525114155251141,0.7477313974591652,0.7501137915339099,,
526,0.6159695817490495,0.7520435967302452,0.7472924187725631,0.749660479855138,,
527,0.6148007590132827,0.7513562386980108,0.7466307277628033,0.7489860297431274,,
528,0.615530303030303,0.7515808491418248,0.7468581687612208,0.7492120666366502,,
529,0.6143667296786389,0.7504488330341114,0.7457627118644068,0.7480984340044743,,
530,0.6150943396226415,0.7506726457399103,0.7459893048128342,0.7483236477425123,,
531,0.615819209039548,0.7508960573476703,0.7462154942119323,0.7485484591335417,,
532,0.6146616541353384,0.7502238137869293,0.7455516014234875,0.7478804105310128,,
533,0.6135084427767354,0.7495527728085868,0.7448888888888889,0.7472135532768615,,
534,0.6142322097378277,0.7497765862377123,0.7451154529307282,0.7474387527839643,,
535,0.6130841121495327,0.75,0.745374449339207,0.7476800707026071,,
536,0.6138059701492538,0.75022143489814,0.7455985915492958,0.7479028697571743,,
537,0.6145251396648045,0.7504424778761062,0.7458223394898856,0.7481252756947507,,
538,0.6152416356877324,0.7506631299734748,0.7460456942003515,0.7483472895548701,,
539,0.6159554730983302,0.7508833922261484,0.746268656716418,0.748568912373404,,
540,0.6166666666666667,0.7511032656663724,0.7464912280701754,0.748790145182578,,
541,0.6173752310536045,0.7513227513227513,0.7467134092900964,0.7490109890109888,,
542,0.6162361623616236,0.7519719544259421,0.7473867595818815,0.7496723460026212,,
543,0.6169429097605893,0.7521891418563923,0.7476066144473456,0.7498908773461371,,
544,0.6176470588235294,0.752405949256343,0.7478260869565218,0.7501090274749237,,
545,0.618348623853211,0.7526223776223776,0.7480451781059948,0.7503267973856209,,
546,0.6172161172161172,0.7519650655021834,0.7473958333333334,0.7496734871571614,,
547,0.6179159049360147,0.7521815008726004,0.7476149176062445,0.7498912570682905,,
548,0.6186131386861314,0.7523975588491717,0.7478336221837089,0.7501086484137331,,
549,0.6174863387978142,0.7517421602787456,0.7471861471861472,0.7494572297003907,,
550,0.6181818181818182,0.7519582245430809,0.7474048442906575,0.7496746203904554,,
551,0.617059891107078,0.7517361111111112,0.746551724137931,0.7491349480968859,,
552,0.6159420289855072,0.7517301038062284,0.7472055030094583,0.7494609745579992,,
553,0.6166365280289331,0.7519446845289542,0.7474226804123711,0.7496768634209392,,
554,0.6173285198555957,0.7521588946459413,0.7476394849785408,0.749892380542402,,
555,0.6162162162162163,0.7515099223468508,0.7469982847341338,0.7492473118279569,,
556,0.6169064748201439,0.7517241379310344,0.7472150814053128,0.7494628276751181,,
557,0.6157989228007181,0.7510766580534023,0.7465753424657534,0.7488192357234865,,
558,0.6146953405017921,0.7504302925989673,0.7459366980325064,0.7481767481767481,,
559,0.6153846153846154,0.7506448839208942,0.7461538461538462,0.7483926275182169,,
560,0.6160714285714286,0.7508591065292096,0.7463706233988044,0.748608137044968,,
561,0.6167557932263814,0.7510729613733905,0.7465870307167235,0.7488232777064612,,
562,0.6174377224199288,0.7512864493996569,0.7468030690537084,0.7490380504489097,,
563,0.6163410301953819,0.7514944491887275,0.7470288624787776,0.7492550021285653,,
564,0.6170212765957447,0.7517064846416383,0.7472434266327396,0.7494683113568694,,
565,0.6176991150442478,0.7519181585677749,0.747457627118644,0.7496812579685508,,
566,0.6183745583038869,0.752129471890971,0.7476714648602879,0.7498938428874735,,
567,0.6190476190476191,0.7523404255319149,0.7478849407783418,0.7501060670343657,,
568,0.6179577464788732,0.7523245984784447,0.7478991596638656,0.7501053518752634,,
569,0.6186291739894552,0.7527426160337553,0.7483221476510067,0.7505258729490955,,
570,0.6192982456140351,0.7529510961214165,0.7485331098072087,0.7507356031946196,,
571,0.6199649737302977,0.7531592249368155,0.7487437185929648,0.750944981100378,,
572,0.6206293706293706,0.7533670033670034,0.7489539748953975,0.7511540075535039,,
573,0.6195462478184991,0.7527333894028595,0.7483277591973244,0.7505241090146749,,
574,0.6202090592334495,0.7529411764705882,0.7485380116959064,0.750733137829912,,
575,0.6191304347826087,0.7523089840470193,0.7479131886477463,0.7501046462955212,,
576,0.6197916666666666,0.75251677852349,0.7481234361968306,0.7503136762860728,,
577,0.6187175043327556,0.7518860016764459,0.7475,0.7496865858754702,,
578,0.6176470588235294,0.7506276150627615,0.7462562396006656,0.7484355444305382,,
579,0.6183074265975821,0.7508361204013378,0.7464671654197839,0.7486452688620259,,
580,0.6172413793103448,0.7502088554720133,0.7458471760797342,0.7480216576426488,,
581,0.6179001721170396,0.7504173622704507,0.7460580912863071,0.7482313774448606,,
582,0.6185567010309279,0.7506255212677231,0.746268656716418,0.7484407484407486,,
583,0.6192109777015438,0.7508333333333334,0.7464788732394366,0.7486497714997923,,
584,0.6181506849315068,0.7516556291390728,0.7473251028806585,0.749484110606686,,
585,0.6188034188034188,0.7518610421836228,0.7475328947368421,0.7496907216494846,,
586,0.6194539249146758,0.7520661157024794,0.7477403451109285,0.749896992171405,,
587,0.6183986371379898,0.7520593080724877,0.7477477477477478,0.7498973305954826,,
588,0.6190476190476191,0.7522633744855967,0.7479541734860884,0.7501025851456709,,
589,0.6196943972835314,0.7524671052631579,0.7481602616516762,0.7503075030750306,,
590,0.6186440677966102,0.7532679738562091,0.7489845653939886,0.7511201629327903,,
591,0.6192893401015228,0.7534693877551021,0.7491883116883117,0.7513227513227514,,
592,0.6199324324324325,0.7536704730831973,0.7493917274939172,0.7515250101667343,,
593,0.6188870151770658,0.7530562347188264,0.7487844408427877,0.7509142624949208,,
594,0.6195286195286195,0.753257328990228,0.7489878542510121,0.7511165245635403,,
595,0.6201680672268908,0.7534580960130187,0.7491909385113269,0.75131845841785,,
596,0.6208053691275168,0.754257907542579,0.75,0.7521229276182775,,
597,0.6214405360134003,0.7544570502431118,0.750201450443191,0.7523232323232324,,
598,0.6220735785953178,0.7546558704453441,0.750402576489533,0.7525232135647961,,
599,0.6210350584307178,0.7540322580645161,0.7497995188452286,0.7519099316445517,,
600,0.6216666666666667,0.7542304593070105,0.75,0.7521092808356771,,
601,0.6222961730449251,0.7552166934189406,0.7509976057462091,0.7531012404961985,,
602,0.6212624584717608,0.7547923322683706,0.7505957108816521,0.7526881720430108,,
603,0.6218905472636815,0.7549880287310455,0.7507936507936508,0.7528849980103461,,
604,0.6225165562913907,0.75518341307815,0.7509912767644726,0.7530815109343936,,
605,0.6214876033057851,0.7555379746835443,0.7513768686073957,0.7534516765285996,,
606,0.6221122112211221,0.7557312252964427,0.7515723270440252,0.7536460386283012,,
607,0.6227347611202636,0.7559241706161137,0.7517674783974863,0.7538400945254037,,
608,0.6233552631578947,0.7561168113654302,0.7519623233908949,0.7540338449429358,,
609,0.6239737274220033,0.7563091482649842,0.7521568627450981,0.7542272906016516,,
610,0.6245901639344262,0.7578369905956113,0.7537022603273578,0.7557639703008988,,
611,0.6235679214402619,0.7581903276131046,0.7540729247478666,0.7561260210035006,,
612,0.6241830065359477,0.7583787996882307,0.7542635658914729,0.7563155849203265,,
613,0.6247960848287113,0.7585669781931464,0.7544539116963594,0.7565048543689321,,
614,0.6237785016286646,0.7591014717273431,0.7550077041602465,0.7570490536886828,,
615,0.624390243902439,0.7592879256965944,0.7551963048498845,0.757236588189888,,
616,0.625,0.7594740912606341,0.7553846153846154,0.7574238333976089,,
617,0.6239870340356564,0.758887171561051,0.754803996925442,0.756840077071291,,
618,0.6245954692556634,0.759073359073359,0.7549923195084486,0.7570273392375818,,
619,0.6252019386106623,0.7592592592592593,0.7551803530314658,0.7572143131973836,,
620,0.6258064516129033,0.7594448727833462,0.7553680981595092,0.7574009996155324,,
621,0.6264090177133655,0.7596302003081664,0.7555555555555555,0.7575873991548213,,
622,0.6270096463022508,0.7598152424942263,0.7557427258805512,0.7577735124760077,,
623,0.6260032102728732,0.7593582887700535,0.7553191489361702,0.7573333333333334,,
624,0.625,0.7587786259541984,0.7547456340167046,0.7567567567567568,,
625,0.6256,0.7595129375951294,0.7554882664647994,0.7574952561669829,,
626,0.6246006389776357,0.7600302800908403,0.7560240963855421,0.7580218950547375,,
627,0.6251993620414673,0.7602118003025718,0.7562076749435666,0.7582044511505092,,
628,0.6257961783439491,0.7603930461073318,0.7563909774436091,0.7583867320015079,,
629,0.6248012718600954,0.7598187311178247,0.7558226897069872,0.7578154425612053,,
630,0.6238095238095238,0.759245283018868,0.7552552552552553,0.7572450131727513,,
631,0.6228209191759112,0.7586726998491704,0.754688672168042,0.7566754418954494,,
632,0.6234177215189873,0.758854559155991,0.7548725637181409,0.756858323938369,,
633,0.6240126382306477,0.7590361445783133,0.755056179775281,0.7570409312805108,,
634,0.6246056782334385,0.7592174567343868,0.7552395209580839,0.7572232645403378,,
635,0.6251968503937008,0.7593984962406015,0.7554225878833208,0.7574053243344581,,
636,0.6242138364779874,0.7588279489105936,0.7548579970104634,0.7568377669539154,,
637,0.6232339089481946,0.758955223880597,0.755011135857461,0.756978042426498,,
638,0.6238244514106583,0.7591349739000746,0.755192878338279,0.757158795091112,,
639,0.622848200312989,0.7591078066914498,0.7551775147928994,0.7571375602521321,,
640,0.6234375,0.7592867756315007,0.7553584626755359,0.7573175250092626,,
641,0.62402496099844,0.7594654788418709,0.7555391432791728,0.7574972232506478,,
642,0.6230529595015576,0.7589020771513353,0.7549815498154981,0.7569367369589345,,
643,0.6236391912908242,0.7590808005930318,0.7551622418879056,0.7571164510166358,,
644,0.6242236024844721,0.7592592592592593,0.7553426676492262,0.7572958995197636,,
645,0.6248062015503876,0.7594374537379719,0.7555228276877761,0.7574750830564785,,
646,0.6238390092879257,0.7588757396449705,0.7549668874172185,0.7569162670601255,,
647,0.624420401854714,0.7590539541759054,0.7551470588235294,0.7570954662734979,,
648,0.625,0.7592319054652881,0.7553269654665687,0.7572744014732964,,
649,0.6255778120184899,0.759409594095941,0.7555066079295154,0.7574530732425471,,
650,0.6261538461538462,0.7595870206489675,0.7556859867938371,0.7576314821625597,,
651,0.6251920122887865,0.759027266028003,0.7551319648093842,0.75707460492466,,
652,0.6242331288343558,0.7595307917888563,0.7556528081692195,0.7575868372943327,,
653,0.6232771822358346,0.7589743589743589,0.7551020408163265,0.7570332480818414,,
654,0.6238532110091743,0.7595029239766082,0.7556363636363637,0.7575647101713453,,
655,0.6229007633587786,0.7594752186588921,0.7556200145032632,0.7575427117411849,,
656,0.6234756097560976,0.7596504005826656,0.7557971014492754,0.7577188521612787,,
657,0.6225266362252664,0.7606652205350687,0.7568345323741007,0.7587450414713307,,
658,0.6231003039513677,0.7613554434030281,0.757532281205165,0.7594390507011866,,
659,0.622154779969651,0.7607758620689655,0.7569692637598284,0.7588677893228234,,
660,0.6212121212121212,0.761598857958601,0.7578125,0.7597009611961552,,
661,0.6217851739788199,0.7617689015691869,0.7579843860894251,0.7598719316969049,,
662,0.620845921450151,0.7612259444048468,0.7574468085106383,0.7593316743690011,,
663,0.6214177978883861,0.7613960113960114,0.7576187101346563,0.7595026642984014,,
664,0.6204819277108434,0.7608540925266903,0.7570821529745042,0.7589634362797301,,
665,0.6195488721804512,0.7616690240452617,0.7579169598874033,0.7597883597883599,,
666,0.6201201201201201,0.7618374558303886,0.7580872011251758,0.7599577017976735,,
667,0.6206896551724138,0.7620056497175142,0.758257203092059,0.7601268052131033,,
668,0.6212574850299402,0.7621736062103035,0.7584269662921348,0.7602956705385427,,
669,0.6218236173393124,0.7623413258110014,0.7585964912280702,0.7604642982764686,,
670,0.6223880597014926,0.7625088090204369,0.758765778401122,0.7606326889279438,,
671,0.6229508196721312,0.7626760563380282,0.7589348283111422,0.7608008429926237,,
672,0.6235119047619048,0.7628430682617875,0.7591036414565826,0.760968760968761,,
673,0.6225854383358098,0.7631394533987386,0.7594142259414226,0.7612722824187347,,
674,0.6231454005934718,0.7633053221288515,0.759581881533101,0.7614390499476074,,
675,0.6222222222222222,0.7627711686494052,0.7590529247910863,0.7609075043630017,,
676,0.6227810650887574,0.762937062937063,0.7592205984690327,0.7610742936867806,,
677,0.6233382570162481,0.7631027253668763,0.7593880389429764,0.7612408504705472,,
678,0.6224188790560472,0.7625698324022346,0.7588603196664351,0.7607105538140022,,
679,0.6229749631811488,0.7627355198883461,0.7590277777777777,0.760877131917856,,
680,0.6220588235294118,0.7633587786259542,0.7586206896551724,0.760982359045313,,
681,0.6226138032305433,0.7635228848821082,0.7587870434183321,0.7611475976494987,,
682,0.6217008797653959,0.7630853994490359,0.758384668035592,0.7607277720562993,,
683,0.6207906295754027,0.7620027434842249,0.7573278800272665,0.7596581196581197,,
684,0.6198830409356725,0.7611225188227242,0.7564625850340136,0.7587853974752645,,
685,0.6204379562043796,0.7612859097127223,0.7566281441196465,0.7589498806682577,,
686,0.6209912536443148,0.7614490772385509,0.7567934782608695,0.759114139693356,,
687,0.6215429403202329,0.7616120218579235,0.756958587915818,0.7592781750085121,,
688,0.6206395348837209,0.7610921501706485,0.7564450474898237,0.7587614834977884,,
689,0.6211901306240929,0.7612551159618008,0.7566101694915254,0.7589255355321319,,
690,0.6202898550724638,0.761386811692726,0.7567567567567568,0.7590647238224331,,
691,0.6208393632416788,0.7615489130434783,0.7569209993247805,0.759227903826617,,
692,0.6213872832369942,0.7617107942973523,0.757085020242915,0.7593908629441625,,
693,0.6219336219336219,0.7618724559023067,0.7572488199595415,0.7595536016232669,,
694,0.6210374639769453,0.7615176151761518,0.7569023569023569,0.7592029719689294,,
695,0.6215827338129496,0.7616790792146242,0.7570659488559892,0.7593655079311509,,
696,0.6206896551724138,0.7611637347767253,0.7565568258238063,0.7588532883642496,,
697,0.6212338593974175,0.7613252197430697,0.7567204301075269,0.7590158409167509,,
698,0.6203438395415473,0.7612642905178211,0.7566844919786097,0.7589674824002681,,
699,0.6194563662374821,0.760752688172043,0.7561790247160989,0.7584589614740368,,
700,0.6185714285714285,0.7602417730020148,0.7556742323097463,0.7579511215266154,,
701,0.6191155492154066,0.7604026845637584,0.7558372248165444,0.758113081298093,,
702,0.6196581196581197,0.7612040133779264,0.7566489361702128,0.75891963987996,,
703,0.620199146514936,0.7613636363636364,0.7568106312292359,0.7590803065644784,,
704,0.6207386363636364,0.7615230460921844,0.7569721115537849,0.7592407592407592,,
705,0.6198581560283688,0.7606382978723404,0.7561136814276272,0.758369240967849,,
706,0.6189801699716714,0.7614011896893589,0.7568988173455979,0.7591433278418451,,
707,0.6195190947666195,0.7615587846763541,0.7570584372948129,0.7593019427066184,,
708,0.6200564971751412,0.7621870882740448,0.7576948264571054,0.7599343185550081,,
709,0.6205923836389281,0.7623436471362739,0.7578534031413613,0.7600918936659009,,
710,0.6211267605633802,0.7625,0.7580117724002616,0.7602492620531323,,
711,0.6216596343178622,0.7628120893561103,0.7583278902677988,0.7605633802816901,,
712,0.6221910112359551,0.762967826657912,0.758485639686684,0.7607201309328968,,
713,0.6227208976157083,0.7631233595800525,0.7586431833007176,0.7608766764802094,,
714,0.623249299719888,0.7632786885245901,0.758800521512386,0.7610330173259237,,
715,0.6237762237762238,0.7634338138925295,0.758957654723127,0.7611891538712838,,
716,0.6243016759776536,0.7635887360838245,0.7591145833333334,0.761345086516487,,
717,0.6248256624825662,0.7637434554973822,0.7592713077423552,0.7615008156606851,,
718,0.6239554317548747,0.76324395029431,0.758777633289987,0.7610042386697099,,
